in s,C4 in V
2.5638552E-03,9.99305E-03
2.5640384E-03,9.95398E-03
2.5642216E-03,9.99305E-03
2.5644048E-03,1.00516E-02
2.5645880E-03,1.00321E-02
2.5647712E-03,1.00126E-02
2.5649544E-03,1.00126E-02
2.5651376E-03,9.91492E-03
2.5653208E-03,9.95398E-03
2.5655040E-03,9.95398E-03
2.5656872E-03,1.00321E-02
2.5658704E-03,2.07891E-04
2.5660536E-03,1.88359E-04
2.5662368E-03,5.16406E-05
2.5664200E-03,1.10234E-04
2.5666032E-03,7.11719E-05
2.5667864E-03,9.07031E-05
2.5669696E-03,3.21094E-05
2.5671528E-03,7.11719E-05
2.5673360E-03,5.16406E-05
2.5675192E-03,1.10234E-04
2.5677024E-03,9.07031E-05
2.5678856E-03,9.07031E-05
2.5680688E-03,9.07031E-05
2.5682520E-03,1.10234E-04
2.5684352E-03,3.21094E-05
2.5686184E-03,7.11719E-05
2.5688016E-03,1.25781E-05
2.5689848E-03,5.16406E-05
2.5691680E-03,9.07031E-05
2.5693512E-03,1.29766E-04
2.5695344E-03,7.11719E-05
2.5697176E-03,1.10234E-04
2.5699008E-03,1.25781E-05
2.5700840E-03,9.07031E-05
2.5702672E-03,3.21094E-05
2.5704504E-03,9.07031E-05
2.5706336E-03,5.16406E-05
2.5708168E-03,5.16406E-05
2.5710000E-03,3.21094E-05
2.5711832E-03,7.11719E-05
2.5713664E-03,1.25781E-05
2.5715496E-03,5.16406E-05
2.5717328E-03,3.21094E-05
2.5719160E-03,7.11719E-05
2.5720992E-03,7.11719E-05
2.5722824E-03,9.07031E-05
2.5724656E-03,-6.95312E-06
2.5726488E-03,5.16406E-05
2.5728320E-03,9.07031E-05
2.5730152E-03,7.11719E-05
2.5731984E-03,7.11719E-05
2.5733816E-03,1.29766E-04
2.5735648E-03,7.11719E-05
2.5737480E-03,1.25781E-05
2.5739312E-03,3.21094E-05
2.5741144E-03,5.16406E-05
2.5742976E-03,1.25781E-05
2.5744808E-03,3.21094E-05
2.5746640E-03,7.11719E-05
2.5748472E-03,1.29766E-04
2.5750304E-03,5.16406E-05
2.5752136E-03,7.11719E-05
2.5753968E-03,-6.95312E-06
2.5755800E-03,7.11719E-05
2.5757632E-03,9.07031E-05
2.5759464E-03,1.29766E-04
2.5761296E-03,3.21094E-05
2.5763128E-03,9.07031E-05
2.5764960E-03,3.21094E-05
2.5766792E-03,9.07031E-05
2.5768624E-03,7.11719E-05
2.5770456E-03,3.21094E-05
2.5772288E-03,3.21094E-05
2.5774120E-03,7.11719E-05
2.5775952E-03,5.16406E-05
2.5777784E-03,1.10234E-04
2.5779616E-03,5.16406E-05
2.5781448E-03,7.11719E-05
2.5783280E-03,5.16406E-05
2.5785112E-03,9.07031E-05
2.5786944E-03,3.21094E-05
2.5788776E-03,9.93445E-03
2.5790608E-03,9.91492E-03
2.5792440E-03,9.95398E-03
2.5794272E-03,9.89539E-03
2.5796104E-03,9.91492E-03
2.5797936E-03,9.97352E-03
2.5799768E-03,9.99305E-03
2.5801600E-03,9.95398E-03
2.5803432E-03,9.89539E-03
2.5805264E-03,9.99305E-03
2.5807096E-03,9.95398E-03
2.5808928E-03,9.89539E-03
2.5810760E-03,9.99305E-03
2.5812592E-03,9.93445E-03
2.5814424E-03,9.95398E-03
2.5816256E-03,9.89539E-03
2.5818088E-03,9.99305E-03
2.5819920E-03,1.00321E-02
2.5821752E-03,9.99305E-03
2.5823584E-03,9.93445E-03
2.5825416E-03,9.99305E-03
2.5827248E-03,9.89539E-03
2.5829080E-03,9.99305E-03
2.5830912E-03,9.93445E-03
2.5832744E-03,9.99305E-03
2.5834576E-03,9.97352E-03
2.5836408E-03,1.00126E-02
2.5838240E-03,9.97352E-03
2.5840072E-03,1.00126E-02
2.5841904E-03,9.95398E-03
2.5843736E-03,1.00321E-02
2.5845568E-03,1.00126E-02
2.5847400E-03,9.97352E-03
2.5849232E-03,9.97352E-03
2.5851064E-03,9.99305E-03
2.5852896E-03,9.93445E-03
2.5854728E-03,9.95398E-03
2.5856560E-03,9.95398E-03
2.5858392E-03,1.68828E-04
2.5860224E-03,9.07031E-05
2.5862056E-03,7.11719E-05
2.5863888E-03,7.11719E-05
2.5865720E-03,1.10234E-04
2.5867552E-03,5.16406E-05
2.5869384E-03,5.16406E-05
2.5871216E-03,5.16406E-05
2.5873048E-03,7.11719E-05
2.5874880E-03,1.29766E-04
2.5876712E-03,1.10234E-04
2.5878544E-03,5.16406E-05
2.5880376E-03,3.21094E-05
2.5882208E-03,5.16406E-05
2.5884040E-03,9.07031E-05
2.5885872E-03,1.25781E-05
2.5887704E-03,7.11719E-05
2.5889536E-03,3.21094E-05
2.5891368E-03,1.10234E-04
2.5893200E-03,5.16406E-05
2.5895032E-03,1.10234E-04
2.5896864E-03,-6.95312E-06
2.5898696E-03,7.11719E-05
2.5900528E-03,-6.95312E-06
2.5902360E-03,-2.64844E-05
2.5904192E-03,1.25781E-05
2.5906024E-03,-2.64844E-05
2.5907856E-03,5.16406E-05
2.5909688E-03,3.21094E-05
2.5911520E-03,7.11719E-05
2.5913352E-03,9.07031E-05
2.5915184E-03,3.21094E-05
2.5917016E-03,1.10234E-04
2.5918848E-03,1.25781E-05
2.5920680E-03,3.21094E-05
2.5922512E-03,7.11719E-05
2.5924344E-03,9.07031E-05
2.5926176E-03,-2.64844E-05
2.5928008E-03,3.21094E-05
2.5929840E-03,3.21094E-05
2.5931672E-03,9.07031E-05
2.5933504E-03,7.11719E-05
2.5935336E-03,3.21094E-05
2.5937168E-03,7.11719E-05
2.5939000E-03,5.16406E-05
2.5940832E-03,-6.95312E-06
2.5942664E-03,3.21094E-05
2.5944496E-03,7.11719E-05
2.5946328E-03,1.10234E-04
2.5948160E-03,1.25781E-05
2.5949992E-03,-2.64844E-05
2.5951824E-03,3.21094E-05
2.5953656E-03,9.07031E-05
2.5955488E-03,1.25781E-05
2.5957320E-03,5.16406E-05
2.5959152E-03,5.16406E-05
2.5960984E-03,1.25781E-05
2.5962816E-03,3.21094E-05
2.5964648E-03,1.25781E-05
2.5966480E-03,7.11719E-05
2.5968312E-03,5.16406E-05
2.5970144E-03,-2.64844E-05
2.5971976E-03,9.07031E-05
2.5973808E-03,1.25781E-05
2.5975640E-03,5.16406E-05
2.5977472E-03,-6.95312E-06
2.5979304E-03,5.16406E-05
2.5981136E-03,7.11719E-05
2.5982968E-03,7.11719E-05
2.5984800E-03,1.25781E-05
2.5986632E-03,1.25781E-05
2.5988464E-03,9.81727E-03
2.5990296E-03,9.91492E-03
2.5992128E-03,9.91492E-03
2.5993960E-03,9.93445E-03
2.5995792E-03,9.91492E-03
2.5997624E-03,9.95398E-03
2.5999456E-03,9.89539E-03
2.6001288E-03,9.93445E-03
2.6003120E-03,9.91492E-03
2.6004952E-03,9.97352E-03
2.6006784E-03,9.93445E-03
2.6008616E-03,9.95398E-03
2.6010448E-03,9.93445E-03
2.6012280E-03,9.99305E-03
2.6014112E-03,9.87586E-03
2.6015944E-03,9.93445E-03
2.6017776E-03,9.91492E-03
2.6019608E-03,9.99305E-03
2.6021440E-03,9.97352E-03
2.6023272E-03,1.00516E-02
2.6025104E-03,9.99305E-03
2.6026936E-03,9.97352E-03
2.6028768E-03,9.97352E-03
2.6030600E-03,9.95398E-03
2.6032432E-03,9.91492E-03
2.6034264E-03,1.00126E-02
2.6036096E-03,9.99305E-03
2.6037928E-03,9.93445E-03
2.6039760E-03,9.97352E-03
2.6041592E-03,1.00126E-02
2.6043424E-03,9.99305E-03
2.6045256E-03,1.01102E-02
2.6047088E-03,9.95398E-03
2.6048920E-03,9.99305E-03
2.6050752E-03,9.99305E-03
2.6052584E-03,1.00907E-02
2.6054416E-03,1.00516E-02
2.6056248E-03,1.00126E-02
2.6058080E-03,1.10234E-04
2.6059912E-03,1.68828E-04
2.6061744E-03,9.07031E-05
2.6063576E-03,1.10234E-04
2.6065408E-03,1.68828E-04
2.6067240E-03,1.49297E-04
2.6069072E-03,9.07031E-05
2.6070904E-03,3.21094E-05
2.6072736E-03,7.11719E-05
2.6074568E-03,1.29766E-04
2.6076400E-03,7.11719E-05
2.6078232E-03,9.07031E-05
2.6080064E-03,1.29766E-04
2.6081896E-03,9.07031E-05
2.6083728E-03,1.29766E-04
2.6085560E-03,1.29766E-04
2.6087392E-03,1.10234E-04
2.6089224E-03,1.29766E-04
2.6091056E-03,5.16406E-05
2.6092888E-03,1.10234E-04
2.6094720E-03,5.16406E-05
2.6096552E-03,7.11719E-05
2.6098384E-03,1.25781E-05
2.6100216E-03,9.07031E-05
2.6102048E-03,3.21094E-05
2.6103880E-03,5.16406E-05
2.6105712E-03,5.16406E-05
2.6107544E-03,5.16406E-05
2.6109376E-03,5.16406E-05
2.6111208E-03,1.25781E-05
2.6113040E-03,7.11719E-05
2.6114872E-03,9.07031E-05
2.6116704E-03,-6.95312E-06
2.6118536E-03,1.10234E-04
2.6120368E-03,7.11719E-05
2.6122200E-03,1.29766E-04
2.6124032E-03,3.21094E-05
2.6125864E-03,7.11719E-05
2.6127696E-03,5.16406E-05
2.6129528E-03,5.16406E-05
2.6131360E-03,5.16406E-05
2.6133192E-03,7.11719E-05
2.6135024E-03,7.11719E-05
2.6136856E-03,7.11719E-05
2.6138688E-03,9.07031E-05
2.6140520E-03,1.25781E-05
2.6142352E-03,3.21094E-05
2.6144184E-03,9.07031E-05
2.6146016E-03,7.11719E-05
2.6147848E-03,3.21094E-05
2.6149680E-03,3.21094E-05
2.6151512E-03,9.07031E-05
2.6153344E-03,1.10234E-04
2.6155176E-03,1.25781E-05
2.6157008E-03,5.16406E-05
2.6158840E-03,1.49297E-04
2.6160672E-03,3.21094E-05
2.6162504E-03,9.07031E-05
2.6164336E-03,1.25781E-05
2.6166168E-03,1.29766E-04
2.6168000E-03,1.25781E-05
2.6169832E-03,3.21094E-05
2.6171664E-03,9.07031E-05
2.6173496E-03,1.29766E-04
2.6175328E-03,5.16406E-05
2.6177160E-03,3.21094E-05
2.6178992E-03,7.11719E-05
2.6180824E-03,7.11719E-05
2.6182656E-03,9.07031E-05
2.6184488E-03,7.11719E-05
2.6186320E-03,3.21094E-05
2.6188152E-03,9.93445E-03
2.6189984E-03,9.89539E-03
2.6191816E-03,9.89539E-03
2.6193648E-03,9.91492E-03
2.6195480E-03,9.97352E-03
2.6197312E-03,9.89539E-03
2.6199144E-03,9.97352E-03
2.6200976E-03,1.00126E-02
2.6202808E-03,9.99305E-03
2.6204640E-03,9.93445E-03
2.6206472E-03,1.00516E-02
2.6208304E-03,9.93445E-03
2.6210136E-03,9.91492E-03
2.6211968E-03,9.89539E-03
2.6213800E-03,9.95398E-03
2.6215632E-03,9.97352E-03
2.6217464E-03,9.99305E-03
2.6219296E-03,9.95398E-03
2.6221128E-03,9.95398E-03
2.6222960E-03,9.93445E-03
2.6224792E-03,1.00126E-02
2.6226624E-03,9.99305E-03
2.6228456E-03,9.95398E-03
2.6230288E-03,9.97352E-03
2.6232120E-03,1.00516E-02
2.6233952E-03,9.97352E-03
2.6235784E-03,9.95398E-03
2.6237616E-03,9.93445E-03
2.6239448E-03,9.93445E-03
2.6241280E-03,9.93445E-03
2.6243112E-03,9.95398E-03
2.6244944E-03,9.99305E-03
2.6246776E-03,9.97352E-03
2.6248608E-03,9.93445E-03
2.6250440E-03,1.00126E-02
2.6252272E-03,9.97352E-03
2.6254104E-03,1.00321E-02
2.6255936E-03,9.97352E-03
2.6257768E-03,2.66484E-04
2.6259600E-03,5.16406E-05
2.6261432E-03,1.49297E-04
2.6263264E-03,1.10234E-04
2.6265096E-03,1.49297E-04
2.6266928E-03,1.25781E-05
2.6268760E-03,5.16406E-05
2.6270592E-03,9.07031E-05
2.6272424E-03,9.07031E-05
2.6274256E-03,9.07031E-05
2.6276088E-03,9.07031E-05
2.6277920E-03,5.16406E-05
2.6279752E-03,5.16406E-05
2.6281584E-03,3.21094E-05
2.6283416E-03,1.29766E-04
2.6285248E-03,9.07031E-05
2.6287080E-03,1.25781E-05
2.6288912E-03,3.21094E-05
2.6290744E-03,9.07031E-05
2.6292576E-03,5.16406E-05
2.6294408E-03,1.10234E-04
2.6296240E-03,9.07031E-05
2.6298072E-03,1.29766E-04
2.6299904E-03,9.07031E-05
2.6301736E-03,1.29766E-04
2.6303568E-03,3.21094E-05
2.6305400E-03,1.49297E-04
2.6307232E-03,1.25781E-05
2.6309064E-03,7.11719E-05
2.6310896E-03,-6.95312E-06
2.6312728E-03,9.07031E-05
2.6314560E-03,9.07031E-05
2.6316392E-03,3.21094E-05
2.6318224E-03,3.21094E-05
2.6320056E-03,7.11719E-05
2.6321888E-03,7.11719E-05
2.6323720E-03,7.11719E-05
2.6325552E-03,7.11719E-05
2.6327384E-03,9.07031E-05
2.6329216E-03,7.11719E-05
2.6331048E-03,5.16406E-05
2.6332880E-03,3.21094E-05
2.6334712E-03,5.16406E-05
2.6336544E-03,7.11719E-05
2.6338376E-03,5.16406E-05
2.6340208E-03,1.25781E-05
2.6342040E-03,7.11719E-05
2.6343872E-03,5.16406E-05
2.6345704E-03,3.21094E-05
2.6347536E-03,1.10234E-04
2.6349368E-03,9.07031E-05
2.6351200E-03,-2.64844E-05
2.6353032E-03,5.16406E-05
2.6354864E-03,1.25781E-05
2.6356696E-03,5.16406E-05
2.6358528E-03,-6.95312E-06
2.6360360E-03,7.11719E-05
2.6362192E-03,3.21094E-05
2.6364024E-03,9.07031E-05
2.6365856E-03,5.16406E-05
2.6367688E-03,1.10234E-04
2.6369520E-03,3.21094E-05
2.6371352E-03,3.21094E-05
2.6373184E-03,7.11719E-05
2.6375016E-03,3.21094E-05
2.6376848E-03,-4.60156E-05
2.6378680E-03,9.07031E-05
2.6380512E-03,3.21094E-05
2.6382344E-03,5.16406E-05
2.6384176E-03,7.11719E-05
2.6386008E-03,9.07031E-05
2.6387840E-03,9.87586E-03
2.6389672E-03,9.87586E-03
2.6391504E-03,9.93445E-03
2.6393336E-03,9.99305E-03
2.6395168E-03,9.93445E-03
2.6397000E-03,9.89539E-03
2.6398832E-03,9.85633E-03
2.6400664E-03,9.93445E-03
2.6402496E-03,9.95398E-03
2.6404328E-03,9.95398E-03
2.6406160E-03,9.93445E-03
2.6407992E-03,9.97352E-03
2.6409824E-03,9.89539E-03
2.6411656E-03,9.97352E-03
2.6413488E-03,9.93445E-03
2.6415320E-03,9.93445E-03
2.6417152E-03,1.00126E-02
2.6418984E-03,9.93445E-03
2.6420816E-03,9.89539E-03
2.6422648E-03,9.97352E-03
2.6424480E-03,9.95398E-03
2.6426312E-03,9.95398E-03
2.6428144E-03,9.99305E-03
2.6429976E-03,9.99305E-03
2.6431808E-03,9.95398E-03
2.6433640E-03,9.99305E-03
2.6435472E-03,9.93445E-03
2.6437304E-03,9.97352E-03
2.6439136E-03,9.95398E-03
2.6440968E-03,9.93445E-03
2.6442800E-03,9.95398E-03
2.6444632E-03,9.97352E-03
2.6446464E-03,1.00126E-02
2.6448296E-03,1.00516E-02
2.6450128E-03,9.95398E-03
2.6451960E-03,9.95398E-03
2.6453792E-03,9.95398E-03
2.6455624E-03,9.91492E-03
2.6457456E-03,1.68828E-04
2.6459288E-03,1.68828E-04
2.6461120E-03,9.07031E-05
2.6462952E-03,5.16406E-05
2.6464784E-03,1.10234E-04
2.6466616E-03,1.10234E-04
2.6468448E-03,3.21094E-05
2.6470280E-03,7.11719E-05
2.6472112E-03,5.16406E-05
2.6473944E-03,3.21094E-05
2.6475776E-03,3.21094E-05
2.6477608E-03,1.25781E-05
2.6479440E-03,3.21094E-05
2.6481272E-03,7.11719E-05
2.6483104E-03,5.16406E-05
2.6484936E-03,7.11719E-05
2.6486768E-03,7.11719E-05
2.6488600E-03,9.07031E-05
2.6490432E-03,9.07031E-05
2.6492264E-03,3.21094E-05
2.6494096E-03,1.25781E-05
2.6495928E-03,1.10234E-04
2.6497760E-03,3.21094E-05
2.6499592E-03,7.11719E-05
2.6501424E-03,7.11719E-05
2.6503256E-03,3.21094E-05
2.6505088E-03,3.21094E-05
2.6506920E-03,7.11719E-05
2.6508752E-03,-6.95312E-06
2.6510584E-03,-2.64844E-05
2.6512416E-03,1.25781E-05
2.6514248E-03,5.16406E-05
2.6516080E-03,-6.95312E-06
2.6517912E-03,5.16406E-05
2.6519744E-03,9.07031E-05
2.6521576E-03,3.21094E-05
2.6523408E-03,5.16406E-05
2.6525240E-03,3.21094E-05
2.6527072E-03,5.16406E-05
2.6528904E-03,7.11719E-05
2.6530736E-03,7.11719E-05
2.6532568E-03,-6.95312E-06
2.6534400E-03,-4.60156E-05
2.6536232E-03,5.16406E-05
2.6538064E-03,5.16406E-05
2.6539896E-03,5.16406E-05
2.6541728E-03,3.21094E-05
2.6543560E-03,3.21094E-05
2.6545392E-03,3.21094E-05
2.6547224E-03,5.16406E-05
2.6549056E-03,3.21094E-05
2.6550888E-03,3.21094E-05
2.6552720E-03,-6.95312E-06
2.6554552E-03,9.07031E-05
2.6556384E-03,3.21094E-05
2.6558216E-03,-2.64844E-05
2.6560048E-03,3.21094E-05
2.6561880E-03,7.11719E-05
2.6563712E-03,3.21094E-05
2.6565544E-03,5.16406E-05
2.6567376E-03,5.16406E-05
2.6569208E-03,5.16406E-05
2.6571040E-03,7.11719E-05
2.6572872E-03,1.25781E-05
2.6574704E-03,-6.95312E-06
2.6576536E-03,1.25781E-05
2.6578368E-03,3.21094E-05
2.6580200E-03,5.16406E-05
2.6582032E-03,7.11719E-05
2.6583864E-03,3.21094E-05
2.6585696E-03,3.21094E-05
2.6587528E-03,9.89539E-03
2.6589360E-03,9.87586E-03
2.6591192E-03,9.95398E-03
2.6593024E-03,9.91492E-03
2.6594856E-03,9.95398E-03
2.6596688E-03,9.95398E-03
2.6598520E-03,9.95398E-03
2.6600352E-03,9.93445E-03
2.6602184E-03,9.97352E-03
2.6604016E-03,9.95398E-03
2.6605848E-03,9.91492E-03
2.6607680E-03,9.91492E-03
2.6609512E-03,9.95398E-03
2.6611344E-03,9.87586E-03
2.6613176E-03,9.89539E-03
2.6615008E-03,9.91492E-03
2.6616840E-03,9.95398E-03
2.6618672E-03,9.91492E-03
2.6620504E-03,9.95398E-03
2.6622336E-03,9.93445E-03
2.6624168E-03,9.97352E-03
2.6626000E-03,9.99305E-03
2.6627832E-03,9.93445E-03
2.6629664E-03,9.85633E-03
2.6631496E-03,9.97352E-03
2.6633328E-03,9.97352E-03
2.6635160E-03,9.97352E-03
2.6636992E-03,1.00126E-02
2.6638824E-03,9.97352E-03
2.6640656E-03,9.99305E-03
2.6642488E-03,1.00126E-02
2.6644320E-03,9.99305E-03
2.6646152E-03,9.93445E-03
2.6647984E-03,9.97352E-03
2.6649816E-03,9.99305E-03
2.6651648E-03,1.00126E-02
2.6653480E-03,9.95398E-03
2.6655312E-03,9.93445E-03
2.6657144E-03,3.25078E-04
2.6658976E-03,1.29766E-04
2.6660808E-03,1.10234E-04
2.6662640E-03,9.07031E-05
2.6664472E-03,1.88359E-04
2.6666304E-03,1.10234E-04
2.6668136E-03,3.21094E-05
2.6669968E-03,1.10234E-04
2.6671800E-03,1.29766E-04
2.6673632E-03,9.07031E-05
2.6675464E-03,1.10234E-04
2.6677296E-03,9.07031E-05
2.6679128E-03,7.11719E-05
2.6680960E-03,5.16406E-05
2.6682792E-03,9.07031E-05
2.6684624E-03,9.07031E-05
2.6686456E-03,7.11719E-05
2.6688288E-03,1.25781E-05
2.6690120E-03,5.16406E-05
2.6691952E-03,3.21094E-05
2.6693784E-03,3.21094E-05
2.6695616E-03,3.21094E-05
2.6697448E-03,7.11719E-05
2.6699280E-03,3.21094E-05
2.6701112E-03,7.11719E-05
2.6702944E-03,1.25781E-05
2.6704776E-03,5.16406E-05
2.6706608E-03,7.11719E-05
2.6708440E-03,5.16406E-05
2.6710272E-03,1.25781E-05
2.6712104E-03,7.11719E-05
2.6713936E-03,9.07031E-05
2.6715768E-03,5.16406E-05
2.6717600E-03,1.25781E-05
2.6719432E-03,3.21094E-05
2.6721264E-03,3.21094E-05
2.6723096E-03,7.11719E-05
2.6724928E-03,3.21094E-05
2.6726760E-03,7.11719E-05
2.6728592E-03,3.21094E-05
2.6730424E-03,5.16406E-05
2.6732256E-03,-6.55469E-05
2.6734088E-03,3.21094E-05
2.6735920E-03,-6.95312E-06
2.6737752E-03,1.25781E-05
2.6739584E-03,-6.95312E-06
2.6741416E-03,7.11719E-05
2.6743248E-03,3.21094E-05
2.6745080E-03,1.25781E-05
2.6746912E-03,1.25781E-05
2.6748744E-03,1.10234E-04
2.6750576E-03,3.21094E-05
2.6752408E-03,1.25781E-05
2.6754240E-03,-2.64844E-05
2.6756072E-03,1.25781E-05
2.6757904E-03,7.11719E-05
2.6759736E-03,9.07031E-05
2.6761568E-03,1.25781E-05
2.6763400E-03,5.16406E-05
2.6765232E-03,-6.95312E-06
2.6767064E-03,5.16406E-05
2.6768896E-03,1.25781E-05
2.6770728E-03,3.21094E-05
2.6772560E-03,1.25781E-05
2.6774392E-03,7.11719E-05
2.6776224E-03,1.25781E-05
2.6778056E-03,5.16406E-05
2.6779888E-03,1.25781E-05
2.6781720E-03,1.25781E-05
2.6783552E-03,3.21094E-05
2.6785384E-03,3.21094E-05
2.6787216E-03,9.77820E-03
2.6789048E-03,9.91492E-03
2.6790880E-03,9.89539E-03
2.6792712E-03,9.91492E-03
2.6794544E-03,9.91492E-03
2.6796376E-03,9.95398E-03
2.6798208E-03,9.97352E-03
2.6800040E-03,9.95398E-03
2.6801872E-03,9.93445E-03
2.6803704E-03,9.89539E-03
2.6805536E-03,9.91492E-03
2.6807368E-03,9.95398E-03
2.6809200E-03,9.97352E-03
2.6811032E-03,9.95398E-03
2.6812864E-03,9.87586E-03
2.6814696E-03,9.95398E-03
2.6816528E-03,9.97352E-03
2.6818360E-03,9.95398E-03
2.6820192E-03,9.99305E-03
2.6822024E-03,9.93445E-03
2.6823856E-03,9.99305E-03
2.6825688E-03,9.95398E-03
2.6827520E-03,9.97352E-03
2.6829352E-03,9.97352E-03
2.6831184E-03,1.00126E-02
2.6833016E-03,9.89539E-03
2.6834848E-03,9.89539E-03
2.6836680E-03,9.99305E-03
2.6838512E-03,9.93445E-03
2.6840344E-03,1.00126E-02
2.6842176E-03,9.93445E-03
2.6844008E-03,9.85633E-03
2.6845840E-03,9.99305E-03
2.6847672E-03,9.95398E-03
2.6849504E-03,9.99305E-03
2.6851336E-03,1.00321E-02
2.6853168E-03,9.93445E-03
2.6855000E-03,9.99305E-03
2.6856832E-03,3.64141E-04
2.6858664E-03,1.29766E-04
2.6860496E-03,9.07031E-05
2.6862328E-03,1.29766E-04
2.6864160E-03,9.07031E-05
2.6865992E-03,1.88359E-04
2.6867824E-03,9.07031E-05
2.6869656E-03,9.07031E-05
2.6871488E-03,3.21094E-05
2.6873320E-03,7.11719E-05
2.6875152E-03,5.16406E-05
2.6876984E-03,5.16406E-05
2.6878816E-03,5.16406E-05
2.6880648E-03,9.07031E-05
2.6882480E-03,-6.95312E-06
2.6884312E-03,1.10234E-04
2.6886144E-03,5.16406E-05
2.6887976E-03,5.16406E-05
2.6889808E-03,3.21094E-05
2.6891640E-03,3.21094E-05
2.6893472E-03,5.16406E-05
2.6895304E-03,7.11719E-05
2.6897136E-03,3.21094E-05
2.6898968E-03,5.16406E-05
2.6900800E-03,5.16406E-05
2.6902632E-03,9.07031E-05
2.6904464E-03,7.11719E-05
2.6906296E-03,1.10234E-04
2.6908128E-03,3.21094E-05
2.6909960E-03,7.11719E-05
2.6911792E-03,1.25781E-05
2.6913624E-03,3.21094E-05
2.6915456E-03,3.21094E-05
2.6917288E-03,7.11719E-05
2.6919120E-03,-2.64844E-05
2.6920952E-03,1.29766E-04
2.6922784E-03,5.16406E-05
2.6924616E-03,9.07031E-05
2.6926448E-03,1.25781E-05
2.6928280E-03,3.21094E-05
2.6930112E-03,1.25781E-05
2.6931944E-03,1.25781E-05
2.6933776E-03,7.11719E-05
2.6935608E-03,9.07031E-05
2.6937440E-03,1.25781E-05
2.6939272E-03,7.11719E-05
2.6941104E-03,3.21094E-05
2.6942936E-03,9.07031E-05
2.6944768E-03,-2.64844E-05
2.6946600E-03,3.21094E-05
2.6948432E-03,7.11719E-05
2.6950264E-03,3.21094E-05
2.6952096E-03,5.16406E-05
2.6953928E-03,5.16406E-05
2.6955760E-03,5.16406E-05
2.6957592E-03,7.11719E-05
2.6959424E-03,-4.60156E-05
2.6961256E-03,1.25781E-05
2.6963088E-03,5.16406E-05
2.6964920E-03,7.11719E-05
2.6966752E-03,5.16406E-05
2.6968584E-03,5.16406E-05
2.6970416E-03,5.16406E-05
2.6972248E-03,9.07031E-05
2.6974080E-03,1.25781E-05
2.6975912E-03,3.21094E-05
2.6977744E-03,3.21094E-05
2.6979576E-03,3.21094E-05
2.6981408E-03,1.25781E-05
2.6983240E-03,-6.95312E-06
2.6985072E-03,9.07031E-05
2.6986904E-03,9.83680E-03
2.6988736E-03,9.87586E-03
2.6990568E-03,9.93445E-03
2.6992400E-03,9.93445E-03
2.6994232E-03,9.91492E-03
2.6996064E-03,9.97352E-03
2.6997896E-03,1.00126E-02
2.6999728E-03,9.97352E-03
2.7001560E-03,9.85633E-03
2.7003392E-03,9.97352E-03
2.7005224E-03,9.93445E-03
2.7007056E-03,9.99305E-03
2.7008888E-03,9.91492E-03
2.7010720E-03,9.95398E-03
2.7012552E-03,9.97352E-03
2.7014384E-03,9.99305E-03
2.7016216E-03,9.91492E-03
2.7018048E-03,9.97352E-03
2.7019880E-03,9.99305E-03
2.7021712E-03,1.00126E-02
2.7023544E-03,9.97352E-03
2.7025376E-03,9.97352E-03
2.7027208E-03,1.00126E-02
2.7029040E-03,9.99305E-03
2.7030872E-03,9.99305E-03
2.7032704E-03,9.97352E-03
2.7034536E-03,1.00126E-02
2.7036368E-03,1.00321E-02
2.7038200E-03,1.00321E-02
2.7040032E-03,9.93445E-03
2.7041864E-03,9.97352E-03
2.7043696E-03,9.99305E-03
2.7045528E-03,9.97352E-03
2.7047360E-03,9.95398E-03
2.7049192E-03,9.99305E-03
2.7051024E-03,1.00321E-02
2.7052856E-03,9.99305E-03
2.7054688E-03,9.97352E-03
2.7056520E-03,8.31336E-03
2.7058352E-03,5.16406E-05
2.7060184E-03,7.11719E-05
2.7062016E-03,1.10234E-04
2.7063848E-03,9.07031E-05
2.7065680E-03,9.07031E-05
2.7067512E-03,1.88359E-04
2.7069344E-03,1.10234E-04
2.7071176E-03,1.29766E-04
2.7073008E-03,5.16406E-05
2.7074840E-03,1.49297E-04
2.7076672E-03,1.29766E-04
2.7078504E-03,9.07031E-05
2.7080336E-03,9.07031E-05
2.7082168E-03,3.21094E-05
2.7084000E-03,7.11719E-05
2.7085832E-03,1.29766E-04
2.7087664E-03,7.11719E-05
2.7089496E-03,1.10234E-04
2.7091328E-03,1.10234E-04
2.7093160E-03,7.11719E-05
2.7094992E-03,9.07031E-05
2.7096824E-03,9.07031E-05
2.7098656E-03,3.21094E-05
2.7100488E-03,9.07031E-05
2.7102320E-03,7.11719E-05
2.7104152E-03,7.11719E-05
2.7105984E-03,-6.95312E-06
2.7107816E-03,3.21094E-05
2.7109648E-03,7.11719E-05
2.7111480E-03,1.10234E-04
2.7113312E-03,1.25781E-05
2.7115144E-03,9.07031E-05
2.7116976E-03,9.07031E-05
2.7118808E-03,9.07031E-05
2.7120640E-03,7.11719E-05
2.7122472E-03,5.16406E-05
2.7124304E-03,7.11719E-05
2.7126136E-03,3.21094E-05
2.7127968E-03,3.21094E-05
2.7129800E-03,1.10234E-04
2.7131632E-03,1.25781E-05
2.7133464E-03,5.16406E-05
2.7135296E-03,1.25781E-05
2.7137128E-03,9.07031E-05
2.7138960E-03,3.21094E-05
